,Lens ID_Train,Word,Count
63,048-970-965-076-466,languag,1
63,048-970-965-076-466,concept,1
63,048-970-965-076-466,categori,1
63,048-970-965-076-466,facet,1
63,048-970-965-076-466,entiti,1
63,048-970-965-076-466,express,1
63,048-970-965-076-466,prefer,1
63,048-970-965-076-466,photo,1
63,048-970-965-076-466,save,1
63,048-970-965-076-466,public,1
63,048-970-965-076-466,site,1
63,048-970-965-076-466,like,1
63,048-970-965-076-466,del,1
63,048-970-965-076-466,icio,1
63,048-970-965-076-466,us,1
63,048-970-965-076-466,onlin,1
63,048-970-965-076-466,articl,1
63,048-970-965-076-466,share,1
63,048-970-965-076-466,easi,1
63,048-970-965-076-466,purpos,1
63,048-970-965-076-466,overview,1
63,048-970-965-076-466,phenomenon,1
63,048-970-965-076-466,explor,1
63,048-970-965-076-466,reason,1
63,048-970-965-076-466,control,1
63,048-970-965-076-466,vocabulari,1
63,048-970-965-076-466,discuss,1
63,048-970-965-076-466,problem,1
63,048-970-965-076-466,associ,1
64,006-260-890-457-159,move,4
64,006-260-890-457-159,imag,3
64,006-260-890-457-159,audio,3
64,006-260-890-457-159,descript,3
64,006-260-890-457-159,result,2
64,006-260-890-457-159,text,2
64,006-260-890-457-159,analys,2
64,006-260-890-457-159,associ,2
64,006-260-890-457-159,correspond,2
64,006-260-890-457-159,aspect,2
64,006-260-890-457-159,look,1
64,006-260-890-457-159,type,1
64,006-260-890-457-159,automat,1
64,006-260-890-457-159,deriv,1
64,006-260-890-457-159,shot,1
64,006-260-890-457-159,level,1
64,006-260-890-457-159,voic,1
64,006-260-890-457-159,ad,1
64,006-260-890-457-159,sound,1
64,006-260-890-457-159,track,1
64,006-260-890-457-159,pictur,1
64,006-260-890-457-159,visual,1
64,006-260-890-457-159,impair,1
64,006-260-890-457-159,hour,1
64,006-260-890-457-159,televis,1
64,006-260-890-457-159,product,1
64,006-260-890-457-159,broadcast,1
64,006-260-890-457-159,mini,1
64,006-260-890-457-159,seri,1
64,006-260-890-457-159,1997,1
64,006-260-890-457-159,compar,1
64,006-260-890-457-159,previou,1
64,006-260-890-457-159,identifi,1
64,006-260-890-457-159,characterist,1
64,006-260-890-457-159,found,1
64,006-260-890-457-159,close,1
64,006-260-890-457-159,among,1
64,006-260-890-457-159,much,1
64,006-260-890-457-159,less,1
64,006-260-890-457-159,reason,1
64,006-260-890-457-159,abl,1
64,006-260-890-457-159,explain,1
64,006-260-890-457-159,addit,1
64,006-260-890-457-159,process,1
64,006-260-890-457-159,conduct,1
64,006-260-890-457-159,current,1
64,006-260-890-457-159,methodolog,1
64,006-260-890-457-159,feel,1
64,006-260-890-457-159,matur,1
64,006-260-890-457-159,method,1
64,006-260-890-457-159,sourc,1
64,006-260-890-457-159,gener,1
65,070-541-958-070-965,structur,4
65,070-541-958-070-965,design,3
65,070-541-958-070-965,scheme,3
65,070-541-958-070-965,scientif,3
65,070-541-958-070-965,resourc,2
65,070-541-958-070-965,bibliographi,2
65,070-541-958-070-965,chronolog,2
65,070-541-958-070-965,order,2
65,070-541-958-070-965,public,2
65,070-541-958-070-965,alphabet,2
65,070-541-958-070-965,list,2
65,070-541-958-070-965,titl,2
65,070-541-958-070-965,bibliograph,2
65,070-541-958-070-965,model,2
65,070-541-958-070-965,exemplari,2
65,070-541-958-070-965,facet,2
65,070-541-958-070-965,foundat,2
65,070-541-958-070-965,methodolog,2
65,070-541-958-070-965,internet,1
65,070-541-958-070-965,challeng,1
65,070-541-958-070-965,refer,1
65,070-541-958-070-965,interfac,1
65,070-541-958-070-965,facilit,1
65,070-541-958-070-965,quick,1
65,070-541-958-070-965,access,1
65,070-541-958-070-965,head,1
65,070-541-958-070-965,follow,1
65,070-541-958-070-965,relev,1
65,070-541-958-070-965,simplest,1
65,070-541-958-070-965,materi,1
65,070-541-958-070-965,method,1
65,070-541-958-070-965,usual,1
65,070-541-958-070-965,fail,1
65,070-541-958-070-965,themat,1
65,070-541-958-070-965,relat,1
65,070-541-958-070-965,among,1
65,070-541-958-070-965,variou,1
65,070-541-958-070-965,item,1
65,070-541-958-070-965,systemat,1
65,070-541-958-070-965,complic,1
65,070-541-958-070-965,explor,1
65,070-541-958-070-965,elabor,1
65,070-541-958-070-965,rational,1
65,070-541-958-070-965,demonstr,1
65,070-541-958-070-965,ground,1
65,070-541-958-070-965,solid,1
65,070-541-958-070-965,clarifi,1
65,070-541-958-070-965,phase,1
65,070-541-958-070-965,util,1
65,070-541-958-070-965,classificatori,1
65,070-541-958-070-965,seven,1
65,070-541-958-070-965,classifi,1
65,070-541-958-070-965,scholarli,1
65,070-541-958-070-965,logotherapi,1
65,070-541-958-070-965,particular,1
65,070-541-958-070-965,exampl,1
65,070-541-958-070-965,social,1
65,070-541-958-070-965,academ,1
66,032-707-667-937-548,udc,5
66,032-707-667-937-548,resourc,4
66,032-707-667-937-548,interfac,3
66,032-707-667-937-548,qualiti,2
66,032-707-667-937-548,control,2
66,032-707-667-937-548,function,2
66,032-707-667-937-548,period,2
66,032-707-667-937-548,role,2
66,032-707-667-937-548,chang,2
66,032-707-667-937-548,support,2
66,032-707-667-937-548,hub,2
66,032-707-667-937-548,becom,2
66,032-707-667-937-548,give,1
66,032-707-667-937-548,short,1
66,032-707-667-937-548,overview,1
66,032-707-667-937-548,histori,1
66,032-707-667-937-548,internet,1
66,032-707-667-937-548,gateway,1
66,032-707-667-937-548,english,1
66,032-707-667-937-548,1993,1
66,032-707-667-937-548,2006,1
66,032-707-667-937-548,total,1
66,032-707-667-937-548,nine,1
66,032-707-667-937-548,shorter,1
66,032-707-667-937-548,longer,1
66,032-707-667-937-548,time,1
66,032-707-667-937-548,typolog,1
66,032-707-667-937-548,describ,1
66,032-707-667-937-548,evolv,1
66,032-707-667-937-548,accordingli,1
66,032-707-667-937-548,automat,1
66,032-707-667-937-548,categor,1
66,032-707-667-937-548,toward,1
66,032-707-667-937-548,semant,1
66,032-707-667-937-548,link,1
66,032-707-667-937-548,vocabulari,1
66,032-707-667-937-548,map,1
66,032-707-667-937-548,system,1
66,032-707-667-937-548,feder,1
66,032-707-667-937-548,mani,1
66,032-707-667-937-548,ceas,1
66,032-707-667-937-548,exist,1
66,032-707-667-937-548,littl,1
66,032-707-667-937-548,remain,1
66,032-707-667-937-548,avail,1
66,032-707-667-937-548,regard,1
66,032-707-667-937-548,statu,1
66,032-707-667-937-548,current,1
66,032-707-667-937-548,hierarchi,1
66,032-707-667-937-548,difficult,1
66,032-707-667-937-548,observ,1
66,032-707-667-937-548,sinc,1
66,032-707-667-937-548,2000,1
66,032-707-667-937-548,preval,1
66,032-707-667-937-548,east,1
66,032-707-667-937-548,european,1
66,032-707-667-937-548,portal,1
66,032-707-667-937-548,outsid,1
66,032-707-667-937-548,scope,1
66,032-707-667-937-548,research,1
66,032-707-667-937-548,attempt,1
66,032-707-667-937-548,record,1
66,032-707-667-937-548,particular,1
66,032-707-667-937-548,applic,1
66,032-707-667-937-548,offer,1
66,032-707-667-937-548,consider,1
66,032-707-667-937-548,requir,1
66,032-707-667-937-548,come,1
66,032-707-667-937-548,discoveri,1
67,074-500-461-363-345,collect,3
67,074-500-461-363-345,merg,3
67,074-500-461-363-345,integr,3
67,074-500-461-363-345,metadata,3
67,074-500-461-363-345,creat,2
67,074-500-461-363-345,domain,2
67,074-500-461-363-345,system,2
67,074-500-461-363-345,suggest,2
67,074-500-461-363-345,divers,2
67,074-500-461-363-345,background,2
67,074-500-461-363-345,new,2
67,074-500-461-363-345,translat,2
67,074-500-461-363-345,bring,1
67,074-500-461-363-345,togeth,1
67,074-500-461-363-345,document,1
67,074-500-461-363-345,resourc,1
67,074-500-461-363-345,becom,1
67,074-500-461-363-345,common,1
67,074-500-461-363-345,problem,1
67,074-500-461-363-345,content,1
67,074-500-461-363-345,scheme,1
67,074-500-461-363-345,describ,1
67,074-500-461-363-345,multidisciplinari,1
67,074-500-461-363-345,team,1
67,074-500-461-363-345,attempt,1
67,074-500-461-363-345,structur,1
67,074-500-461-363-345,sever,1
67,074-500-461-363-345,environment,1
67,074-500-461-363-345,result,1
67,074-500-461-363-345,qualit,1
67,074-500-461-363-345,though,1
67,074-500-461-363-345,design,1
67,074-500-461-363-345,could,1
67,074-500-461-363-345,conceptu,1
67,074-500-461-363-345,articul,1
67,074-500-461-363-345,potenti,1
67,074-500-461-363-345,might,1
67,074-500-461-363-345,reveal,1
67,074-500-461-363-345,perceiv,1
67,074-500-461-363-345,valu,1
67,074-500-461-363-345,access,1
67,074-500-461-363-345,vari,1
67,074-500-461-363-345,disciplinari,1
67,074-500-461-363-345,membership,1
67,074-500-461-363-345,compromis,1
67,074-500-461-363-345,forc,1
67,074-500-461-363-345,barrier,1
67,074-500-461-363-345,opportun,1
67,074-500-461-363-345,creation,1
67,074-500-461-363-345,howev,1
67,074-500-461-363-345,peopl,1
67,074-500-461-363-345,varieti,1
67,074-500-461-363-345,abl,1
67,074-500-461-363-345,contribut,1
67,074-500-461-363-345,negoti,1
67,074-500-461-363-345,decis,1
67,074-500-461-363-345,key,1
67,074-500-461-363-345,realm,1
67,074-500-461-363-345,individu,1
67,074-500-461-363-345,futur,1
67,074-500-461-363-345,collabor,1
67,074-500-461-363-345,environ,1
67,074-500-461-363-345,consequ,1
67,074-500-461-363-345,specif,1
67,074-500-461-363-345,role,1
67,074-500-461-363-345,discuss,1
68,127-475-456-358-110,depart,1
68,127-475-456-358-110,sao,1
68,127-475-456-358-110,paulo,1
68,127-475-456-358-110,state,1
68,127-475-456-358-110,univers,1
68,127-475-456-358-110,unesp,1
68,127-475-456-358-110,hygino,1
68,127-475-456-358-110,muzzi,1
68,127-475-456-358-110,filho,1
69,103-683-153-528-499,enrich,7
69,103-683-153-528-499,entiti,6
69,103-683-153-528-499,data,5
69,103-683-153-528-499,semant,4
69,103-683-153-528-499,properti,4
69,103-683-153-528-499,enhanc,3
69,103-683-153-528-499,instanc,3
69,103-683-153-528-499,categori,3
69,103-683-153-528-499,link,2
69,103-683-153-528-499,digit,2
69,103-683-153-528-499,human,2
69,103-683-153-528-499,defin,2
69,103-683-153-528-499,schema,2
69,103-683-153-528-499,occur,2
69,103-683-153-528-499,type,2
69,103-683-153-528-499,order,2
69,103-683-153-528-499,addit,2
69,103-683-153-528-499,relat,2
69,103-683-153-528-499,text,2
69,103-683-153-528-499,databas,1
69,103-683-153-528-499,name,1
69,103-683-153-528-499,biographi,1
69,103-683-153-528-499,dnb,1
69,103-683-153-528-499,exampl,1
69,103-683-153-528-499,explor,1
69,103-683-153-528-499,transform,1
69,103-683-153-528-499,origin,1
69,103-683-153-528-499,engag,1
69,103-683-153-528-499,preliminari,1
69,103-683-153-528-499,result,1
69,103-683-153-528-499,content,1
69,103-683-153-528-499,determin,1
69,103-683-153-528-499,divers,1
69,103-683-153-528-499,extern,1
69,103-683-153-528-499,resourc,1
69,103-683-153-528-499,multipl,1
69,103-683-153-528-499,perspect,1
69,103-683-153-528-499,satisfi,1
69,103-683-153-528-499,queri,1
69,103-683-153-528-499,access,1
69,103-683-153-528-499,extend,1
69,103-683-153-528-499,identifi,1
69,103-683-153-528-499,hierarch,1
69,103-683-153-528-499,specifi,1
69,103-683-153-528-499,domain,1
69,103-683-153-528-499,rang,1
69,103-683-153-528-499,reason,1
69,103-683-153-528-499,implement,1
69,103-683-153-528-499,lod,1
69,103-683-153-528-499,dataset,1
69,103-683-153-528-499,platform,1
69,103-683-153-528-499,demonstr,1
69,103-683-153-528-499,appli,1
69,103-683-153-528-499,full,1
69,103-683-153-528-499,relationship,1
69,103-683-153-528-499,highlight,1
69,103-683-153-528-499,bring,1
69,103-683-153-528-499,scholar,1
69,103-683-153-528-499,detail,1
70,129-443-446-272-731,written,7
70,129-443-446-272-731,research,7
70,129-443-446-272-731,theori,5
70,129-443-446-272-731,bazerman,4
70,129-443-446-272-731,discuss,4
70,129-443-446-272-731,articl,3
70,129-443-446-272-731,produc,3
70,129-443-446-272-731,particular,3
70,129-443-446-272-731,document,3
70,129-443-446-272-731,gener,2
70,129-443-446-272-731,argu,2
70,129-443-446-272-731,ought,2
70,129-443-446-272-731,relationship,2
70,129-443-446-272-731,literari,2
70,129-443-446-272-731,rais,2
70,129-443-446-272-731,consid,2
70,129-443-446-272-731,text,2
70,129-443-446-272-731,represent,2
70,129-443-446-272-731,concern,1
70,129-443-446-272-731,book,1
70,129-443-446-272-731,shape,1
70,129-443-446-272-731,genr,1
70,129-443-446-272-731,activ,1
70,129-443-446-272-731,experiment,1
70,129-443-446-272-731,academi,1
70,129-443-446-272-731,rhetor,1
70,129-443-446-272-731,commun,1
70,129-443-446-272-731,epistemolog,1
70,129-443-446-272-731,issu,1
70,129-443-446-272-731,theme,1
70,129-443-446-272-731,perspect,1
70,129-443-446-272-731,implic,1
70,129-443-446-272-731,sever,1
70,129-443-446-272-731,reason,1
70,129-443-446-272-731,scrutin,1
70,129-443-446-272-731,special,1
70,129-443-446-272-731,interest,1
70,129-443-446-272-731,exampl,1
70,129-443-446-272-731,analyz,1
70,129-443-446-272-731,view,1
70,129-443-446-272-731,among,1
70,129-443-446-272-731,thing,1
70,129-443-446-272-731,seen,1
70,129-443-446-272-731,question,1
70,129-443-446-272-731,latter,1
70,129-443-446-272-731,furthermor,1
70,129-443-446-272-731,put,1
70,129-443-446-272-731,forward,1
70,129-443-446-272-731,actual,1
70,129-443-446-272-731,meet,1
70,129-443-446-272-731,first,1
70,129-443-446-272-731,place,1
70,129-443-446-272-731,extent,1
70,129-443-446-272-731,respons,1
70,129-443-446-272-731,qualiti,1
70,129-443-446-272-731,conclud,1
70,129-443-446-272-731,head,1
70,129-443-446-272-731,toward,1
70,129-443-446-272-731,humanist,1
70,129-443-446-272-731,orient,1
70,129-443-446-272-731,tradit,1
70,129-443-446-272-731,line,1
71,078-451-133-512-02X,scholarli,3
71,078-451-133-512-02X,text,3
71,078-451-133-512-02X,noun,3
71,078-451-133-512-02X,phrase,3
71,078-451-133-512-02X,digit,2
71,078-451-133-512-02X,semant,2
71,078-451-133-512-02X,document,2
71,078-451-133-512-02X,extract,2
71,078-451-133-512-02X,methodolog,2
71,078-451-133-512-02X,commun,1
71,078-451-133-512-02X,increasingli,1
71,078-451-133-512-02X,employ,1
71,078-451-133-512-02X,web,1
71,078-451-133-512-02X,public,1
71,078-451-133-512-02X,output,1
71,078-451-133-512-02X,locat,1
71,078-451-133-512-02X,access,1
71,078-451-133-512-02X,relev,1
71,078-451-133-512-02X,literatur,1
71,078-451-133-512-02X,vast,1
71,078-451-133-512-02X,bodi,1
71,078-451-133-512-02X,assum,1
71,078-451-133-512-02X,signific,1
71,078-451-133-512-02X,context,1
71,078-451-133-512-02X,sheer,1
71,078-451-133-512-02X,volum,1
71,078-451-133-512-02X,handl,1
71,078-451-133-512-02X,make,1
71,078-451-133-512-02X,tradit,1
71,078-451-133-512-02X,represent,1
71,078-451-133-512-02X,strategi,1
71,078-451-133-512-02X,ineffect,1
71,078-451-133-512-02X,impract,1
71,078-451-133-512-02X,therefor,1
71,078-451-133-512-02X,worth,1
71,078-451-133-512-02X,explor,1
71,078-451-133-512-02X,new,1
71,078-451-133-512-02X,discuss,1
71,078-451-133-512-02X,consid,1
71,078-451-133-512-02X,intrins,1
71,078-451-133-512-02X,hypothesi,1
71,078-451-133-512-02X,rich,1
71,078-451-133-512-02X,abil,1
71,078-451-133-512-02X,repres,1
71,078-451-133-512-02X,content,1
71,078-451-133-512-02X,seek,1
71,078-451-133-512-02X,identifi,1
71,078-451-133-512-02X,instead,1
71,078-451-133-512-02X,singl,1
71,078-451-133-512-02X,keyword,1
71,078-451-133-512-02X,descriptor,1
71,078-451-133-512-02X,portugues,1
71,078-451-133-512-02X,result,1
71,078-451-133-512-02X,experi,1
71,078-451-133-512-02X,carri,1
71,078-451-133-512-02X,test,1
71,078-451-133-512-02X,adequaci,1
