Lens ID,Title,Date Published,Publication Year,Publication Type,Source Title,ISSNs,Publisher,Source Country,Author/s,Abstract,Volume,Issue Number,Start Page,End Page,Fields of Study,Keywords,MeSH Terms,Chemicals,Funding,Source URLs,External URL,PMID,DOI,Microsoft Academic ID,PMCID,Patent Citation Count,References,Scholarly Citation Count
103-364-820-610-122,Theories of knowledge organization — theories of knowledge,,2013,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Birger Hjørland,"Any ontological theory commits us to accept and classify a number of phenomena in a more or less specific way – and vice versa: a classification tends to reveal the theoretical outlook of its creator. Objects and their descriptions and relations are not just “given” but determined by theories. Knowledge is fallible and consensus is rare. By implication, knowledge organization has to consider different theories/views and their foundations. Bibliographical classifications depend on subject knowledge and on the same theories as corresponding scientific and scholarly classifications. Some classifications are based on logical distinctions, others on empirical examinations, and some on mappings of common ancestors or on establishing functional criteria. To evaluate a classification is to involve oneself in the research which has produced the given classification. Because research is always based more or less on specific epistemological ideals (e.g. empiricism, rationalism, historicism or pragmatism), the evaluation of classification includes the evaluation of the epistemological foundations of the research on which given classifications have been based. The field of knowledge organization itself is based on different approaches and traditions such as user-based and cognitive views, facet-analytical views, numeric taxonomic approaches, bibliometrics and domain-analytic approaches. These approaches and traditions are again connected to epistemological views, which have to be considered. Only the domain-analytic view is fully committed to exploring knowledge organization in the light of subject knowledge and substantial scholarly theories.",40,3,169,181,Epistemology; Common descent; Pragmatism; Cognition; Bibliometrics; Rationalism; Knowledge organization; Mathematics; Historicism; Empiricism,,,,,http://www.isko-de.org/data/uploads/KOAndTheoriesOfKnowlede.pdf https://www.isko-de.org/data/uploads/KOAndTheoriesOfKnowlede.pdf,http://dx.doi.org/10.5771/0943-7444-2013-3-169,,10.5771/0943-7444-2013-3-169,2310819976,,0,000-223-055-388-275; 004-539-738-688-96X; 006-135-103-600-460; 006-262-509-827-966; 014-938-315-102-251; 020-533-365-240-822; 021-650-435-025-714; 022-039-812-896-380; 025-945-792-658-628; 028-593-154-415-675; 033-194-916-965-503; 036-846-946-363-175; 040-589-590-844-268; 046-372-661-221-879; 056-709-260-660-68X; 060-142-663-052-283; 061-130-225-905-192; 062-724-086-574-032; 063-564-292-557-360; 072-805-533-577-663; 075-518-785-817-94X; 079-110-404-239-661; 083-103-671-012-428; 093-342-291-216-462; 109-321-719-727-13X; 125-404-239-928-083; 152-638-811-043-763; 153-017-318-509-51X; 180-718-985-578-94X; 194-556-078-156-224,22
103-459-671-520-554,"M. P. Satija. Book Numbers: Indian and Cutter. New Delhi: Viva Books, 2008. xi, 132 p. ISBN 978-81-309-0957-8 (hbk.)",,2009,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,36,1,61,62,,,,,,,http://dx.doi.org/10.5771/0943-7444-2009-1-61,,10.5771/0943-7444-2009-1-61,,,0,,0
104-019-778-116-591,A Note on the Debate Between Hjørland and Scerri on the Significance of the Periodic Table,,2011,journal article,Knowledge Organization,09437444,,,Birger Hjørland; Eric Scerri; John Dupre,,38,1,,,Periodic table; Philosophy; Mathematical economics,,,,,,,,,2474301723,,0,,0
104-058-543-772-465,,,2011,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,38,3,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2011-3,,10.5771/0943-7444-2011-3,,,0,,0
104-465-453-188-095,FRBR and Tillett’s Taxonomy of Bibliographic Relationships,2012-12-10,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Alireza Noruzi,"Bibliographic relationships are one of the most active research areas in knowledge organization, especially in cataloguing. This study attempts to examine and map the FRBR (Functional Requirements for Bibliographic Records) bibliographic relationships with Tillett’s taxonomy of bibliographic relationships, and to assess the congruence between them. The FRBR conceptual model provides a taxonomy of bibliographic relationships in chapter 5, illustrating them in 11 tables. This study shows that there is considerable congruence between these two taxonomies.",39,6,409,416,Conceptual model; International Standard Bibliographic Description; Information retrieval; Functional Requirements for Bibliographic Records; Knowledge organization; Research areas; Computer science,,,,,http://eprints.rclis.org/25682/ http://eprints.rclis.org/25682/1/FRBR%20and%20Tillett%27s%20Taxonomy%20of%20Bibliographic%20Relationships.pdf,http://dx.doi.org/10.5771/0943-7444-2012-6-409,,10.5771/0943-7444-2012-6-409,1133794188,,0,002-162-196-476-654; 004-301-197-015-403; 012-946-680-989-628; 013-585-652-049-992; 022-640-158-527-560; 036-813-260-941-814; 038-737-526-962-518; 049-900-263-366-12X; 093-342-291-216-462; 108-430-350-510-390; 156-191-729-513-938; 157-355-110-671-283; 176-375-254-109-852; 182-689-369-621-02X,1
105-100-051-441-427,Sexual Boundaries and Subcultural Discipline,,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Patrick Keilty,"The purpose of this essay is to demonstrate that the mechanisms of power around classifications of gender and sexuality are not always top-down or bottom-up. Instead, the weight of social discipline among members of sexual subcultures themselves helps to create these classifications, often reflecting the nomenclature of subjects and desires within sexual subcultures in a complex relationship to a dominant culture. Critically examining two benchmarks in the development of sexual nomenclature within queer subcultures, this paper finds its evidence in George Chauncey's little known analysis (1985) of a navy investigation of male homosexuality at the Newport Naval Training Station during the World War I era and in contemporary folksonomic classifi- cations of representations of queer desire within Xtube, a database of online pornography. Social discipline within these sexual sub- cultures occurs in the stabilization of nomenclature through socialization and through members' overt intervention into each oth- ers' self-understanding. Both the Newport and Xtube evidence also reveals a complex social and cultural structure among members of sexual subcultures by drawing our attention to the particularity of various modes of sexual being and the relationship between those modes and particular configurations of sexual identity. In the process, this paper allows us to reassess, first, a presupposition of folksonomies as free of discipline allowing for their emancipatory potential and, second, the prevailing binary understandings of authority in the development of sexual nomenclatures and classifications as either top-down or bottom-up.",36,6,417,431,Gender studies; Sociology; Presupposition; Socialization; Sexual identity; Navy; Queer; Pornography; Human sexuality; Dominant culture; Social psychology,,,,,https://tspace.library.utoronto.ca/handle/1807/78146 https://tspace.library.utoronto.ca/bitstream/1807/78146/1/ko_39_2012_6_c.pdf,https://tspace.library.utoronto.ca/handle/1807/78146,,,2116286503,,0,003-543-027-674-540; 012-652-438-359-587; 012-997-013-982-684; 017-231-206-046-780; 020-497-731-997-222; 028-064-043-010-663; 029-018-635-018-764; 035-809-334-410-365; 039-946-623-797-988; 043-495-913-746-69X; 044-094-604-229-17X; 055-317-271-594-826; 059-438-671-773-803; 064-670-699-508-566; 067-077-693-787-391; 074-220-138-428-181; 078-324-660-989-821; 078-372-125-528-210; 080-277-760-596-761; 081-044-097-710-132; 110-173-824-427-415; 118-215-443-692-382; 122-378-335-175-207; 123-669-744-776-683; 124-031-328-311-864; 124-216-270-017-531; 125-201-394-353-646; 129-250-747-093-04X; 132-412-668-018-006; 136-172-309-935-502; 144-088-996-132-047; 144-859-975-068-210; 145-186-967-934-281; 148-571-180-308-199; 149-986-647-078-739; 156-956-008-475-072; 161-577-664-521-752; 168-299-024-272-257; 174-812-603-865-761,6
105-545-640-044-042,,,2010,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,37,1,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2010-1,,10.5771/0943-7444-2010-1,,,0,,0
105-614-742-799-485,Knowledge Organization in the Philosophical Domain: Dealing with Polysemy in Thesaurus Building,,2009,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Fulvio Mazzocchi; Melissa Tiberi,,36,2-3,103,112,Knowledge organization; Polysemy; Computer science; Linguistics,,,,,http://dx.doi.org/10.5771/0943-7444-2009-2-3-103,http://dx.doi.org/10.5771/0943-7444-2009-2-3-103,,10.5771/0943-7444-2009-2-3-103,2894012927,,0,,5
106-003-919-214-440,Faceted classification: Orthogonal facets and graphs of foci?,2011-12-05,2011,journal article,Knowledge Organization,09437444,,,Martin Frické,,38,6,491,502,Combinatorics; Graph; Focus (geometry); Faceted classification; Computer science,,,,,https://arizona.pure.elsevier.com/en/publications/faceted-classification-orthogonal-facets-and-graphs-of-foci,https://arizona.pure.elsevier.com/en/publications/faceted-classification-orthogonal-facets-and-graphs-of-foci,,,2616901188,,0,,2
106-988-799-116-73X,"Marinos Kavouras and Margarita Kokla. Theories of Geographic Concepts: Ontological Approaches to Semantic Integration. Boca Raton, Fla.: CRC Press, 2007. 352 p. ISBN 978-0-84933-089-6 (hbk.)",,2009,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,36,2-3,178,180,,,,,,,http://dx.doi.org/10.5771/0943-7444-2009-2-3-178,,10.5771/0943-7444-2009-2-3-178,,,0,,0
107-127-549-648-479,A Knowledge Classification Model Based on the Relationship Between Science and Human Needs,,2013,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Guohua Xiao,,40,1,77,78,Fundamental human needs; Knowledge classification; Computer science; Knowledge management,,,,,http://dx.doi.org/10.5771/0943-7444-2013-1-77,http://dx.doi.org/10.5771/0943-7444-2013-1-77,,10.5771/0943-7444-2013-1-77,2811380378,,0,,0
108-271-697-248-277,Letters to the Editor,,2009,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,36,1,78,79,,,,,,,http://dx.doi.org/10.5771/0943-7444-2009-1-78,,10.5771/0943-7444-2009-1-78,,,0,,0
111-093-646-386-599,Peircean semiotics and subject indexing: Contributions of speculative grammar and pure logic,2013-08-14,2013,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Carlos Cândido de Almeida; Mariângela Spotti Lopes Fujita; Daniela Marjorie Akama dos Reis,"Information Science Department Sao Paulo State University UNESP, Av. Higyno Muzzi Filho, 737, Marilia, Sao Paulo, CEP: 17525-900",40,4,225,241,Semiotics; Grammar; Subject indexing; Pure logic; Computer science; Linguistics; Information science,,,,,http://dx.doi.org/10.5771/0943-7444-2013-4-225 https://repositorio.unesp.br/handle/11449/76267 http://base.repositorio.unesp.br/handle/11449/76267,http://dx.doi.org/10.5771/0943-7444-2013-4-225,,10.5771/0943-7444-2013-4-225,1748825499,,0,,3
112-419-075-777-708,"Boundary Objects: CWA, an HR Firm, and Emergent Vocabulary †",2013-10-31,2013,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Christine Marchese; Richard P. Smiraglia,Knowledge organization structures are dependent upon domain-analytical processes for determining ontological imperatives. Boundary objects—terms used in multiple domains but understood differently in each—are ontological clash points. Cognitive Work Analysis is an effective qualitative methodology for domain analysis of a group of people who work together. CWA was used recently to understand the ontology of a human resources firm. Boundary objects from the taxonomy that emerged from narrative analysis are presented here for individual analysis.,4,1,131,137,Human resources; Narrative inquiry; Domain analysis; Social group; Cognitive science; Ontology; Cognitive work analysis; Vocabulary; Knowledge organization; Computer science; Knowledge management,,,,,https://journals.lib.washington.edu/index.php/nasko/article/view/14653 http://journals.lib.washington.edu/index.php/nasko/article/download/14653/12296,http://dx.doi.org/10.7152/nasko.v4i1.14653,,10.7152/nasko.v4i1.14653,2058984358,,0,075-970-159-737-492; 077-954-762-700-03X; 185-856-246-950-055,4
113-307-717-554-611,,,2011,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,38,2,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2011-2,,10.5771/0943-7444-2011-2,,,0,,0
113-904-335-259-567,Earthly Order and the Oneness of Mysticism: Hugh of Saint Victor and Medieval Classification of Wisdom,,2010,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Hope A. Olson,,37,2,121,138,Philosophy; Mysticism; Theology; SAINT,,,,,http://dx.doi.org/10.5771/0943-7444-2010-2-121,http://dx.doi.org/10.5771/0943-7444-2010-2-121,,10.5771/0943-7444-2010-2-121,2893159033,,0,,1
114-980-568-106-079,Titelei/Inhaltsverzeichnis,,2009,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,36,2-3,I,II,,,,,,,http://dx.doi.org/10.5771/0943-7444-2009-2-3-i,,10.5771/0943-7444-2009-2-3-i,,,0,,0
115-055-811-370-493,Extending Map-Based Visualizations to Support Visual Tasks: The Role of Ontological Properties,,2011,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Olha Buchel; Kamran Sedig,,38,3,204,229,Human–computer interaction; Ontology; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2011-3-204,http://dx.doi.org/10.5771/0943-7444-2011-3-204,,10.5771/0943-7444-2011-3-204,2892962811,,0,,4
115-456-465-148-722,"Classifying Philosophy at the Library of the Scuola Normale Superiore (Pisa, Italy): Part B, Evaluation and Experience",,2009,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Stefania Manzi,,36,2-3,146,149,Humanities; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2009-2-3-146,http://dx.doi.org/10.5771/0943-7444-2009-2-3-146,,10.5771/0943-7444-2009-2-3-146,2893162592,,0,,1
117-163-847-380-600,Impressum,,2009,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,36,4,265,266,,,,,,,http://dx.doi.org/10.5771/0943-7444-2009-4-265,,10.5771/0943-7444-2009-4-265,,,0,,0
117-172-960-149-739,Searching with Tags: Do Tags Help Users Find Things?,,2010,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Margaret E. I. Kipp; D. Grant Campbell,,37,4,239,255,World Wide Web; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2010-4-239,http://dx.doi.org/10.5771/0943-7444-2010-4-239,,10.5771/0943-7444-2010-4-239,2894182111,,0,,23
117-622-453-633-679,"Nonknowledge: The Bibliographical Organization of Ignorance, Stupidity, Error, and Unreason: Part One",,2009,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,Jay H. Bernstein,,36,1,17,29,,,,,,,http://dx.doi.org/10.5771/0943-7444-2009-1-17,,10.5771/0943-7444-2009-1-17,,,0,,3
118-172-101-174-318,Toward a Classification of Relationships,,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Rick Szostak,,39,2,83,94,Cognitive psychology; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2012-2-83,http://dx.doi.org/10.5771/0943-7444-2012-2-83,,10.5771/0943-7444-2012-2-83,2810184215,,0,,8
119-308-690-287-631,"11th International ISKO Conference, Rome (Italy), February 23rd-26th, 2010",,2009,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,36,2-3,85,86,,,,,,,http://dx.doi.org/10.5771/0943-7444-2009-2-3-85,,10.5771/0943-7444-2009-2-3-85,,,0,,0
121-101-684-657-396,"Concepts in Context. Proceedings of the Cologne Conference on Interoperability and Semantics in Knowledge Organization, July 19-20, 2010, edited by Felix Boteram, Winfried Gödert and Jessica Hubrich. Biblioteca Academica, Reihe Informations- und Bibliothekswissenschaften, Bd. 1. Ergon Verlag, Würzburg, 2011. 183 pp. ISBN: 3899138716, 9783899138719",,2012,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,39,6,461,462,,,,,,,http://dx.doi.org/10.5771/0943-7444-2012-6-461,,10.5771/0943-7444-2012-6-461,,,0,,0
122-801-469-856-660,Index to Volume 36 (2009),,2010,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,37,1,90,90,,,,,,,http://dx.doi.org/10.5771/0943-7444-2010-1-90,,10.5771/0943-7444-2010-1-90,,,0,,0
123-356-570-795-595,"Colon Classification and Nuovo Soggettario: The Case of the Library of the Natural History Museum of Udine, Italy",,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Carlo Bianchini,,39,1,23,28,Natural history; Colon classification; Classics; History,,,,,http://dx.doi.org/10.5771/0943-7444-2012-1-23,http://dx.doi.org/10.5771/0943-7444-2012-1-23,,10.5771/0943-7444-2012-1-23,2810611692,,0,,0
125-255-246-201-88X,The Periodic Table and the Philosophy of Classification,,2011,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Birger Hjørland; Eric Scerri; John Dupre,,38,1,9,21,Periodic table; Artificial intelligence; Knowledge organization; Computer science; Information processing,,,,,http://cat.inist.fr/?aModele=afficheN&cpsidt=24295233 http://dx.doi.org/10.5771/0943-7444-2011-1-9,http://dx.doi.org/10.5771/0943-7444-2011-1-9,,10.5771/0943-7444-2011-1-9,2473812434,,0,092-728-395-461-388; 142-338-597-206-295; 164-643-190-599-559; 193-627-707-985-201,9
125-293-577-658-89X,"Information Science in Transition, edited by Alan Gilchrist. Facet, London, 2009. xxix, 401 pp. ISBN: 1856046931, 9781856046930",,2012,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,39,6,463,465,,,,,,,http://dx.doi.org/10.5771/0943-7444-2012-6-463,,10.5771/0943-7444-2012-6-463,,,0,,0
125-803-125-736-09X,,,2013,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,40,5,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2013-5,,10.5771/0943-7444-2013-5,,,0,,0
126-936-519-099-252,The Unification of Concept Representations: An Impetus for Scientific Epistemology,,2013,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Martin G. Channon,,40,2,83,101,Epistemology; Philosophy; Unification,,,,,http://dx.doi.org/10.5771/0943-7444-2013-2-83,http://dx.doi.org/10.5771/0943-7444-2013-2-83,,10.5771/0943-7444-2013-2-83,2810375939,,0,,1
127-320-832-936-716,Naming Names: The Ethics of Identification in Digital Library Metadata,,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Dean Seeman,,39,5,325,331,World Wide Web; Computer science; Digital library; Metadata,,,,,http://dx.doi.org/10.5771/0943-7444-2012-5-325,http://dx.doi.org/10.5771/0943-7444-2012-5-325,,10.5771/0943-7444-2012-5-325,2810421850,,0,,2
127-731-210-093-204,Editorial Correction,,2010,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,37,1,89,89,,,,,,,http://dx.doi.org/10.5771/0943-7444-2010-1-89,,10.5771/0943-7444-2010-1-89,,,0,,0
128-030-568-949-809,Designing a thesaurus to give visibility to the historical archives in the Archivo del Reino in Valencia,,2011,journal article,Knowledge Organization,09437444,,,Vicent Giménez Chornet; María Mercedes Escrig Giménez,,38,2,154,166,Visibility; Library science; Valencia; Multimedia; History,,,,,https://riunet.upv.es/handle/10251/34226,https://riunet.upv.es/handle/10251/34226,,,19556631,,0,,3
129-202-026-489-574,Semantic Retail : Towards a Cross-Context Information Architecture,2012-01-01,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Andrea Resmini; Luca Rosati,Information architecture (IA) is an emerging discipline within the knowledge organization field that merges concepts and approaches from several different disciplines (librarianship and information ...,35,1,5,15,Information architecture; Knowledge organization; Computer science; Information and Computer Science; Knowledge management,,,,,http://hj.diva-portal.org/smash/record.jsf?pid=diva2:510688 http://www.diva-portal.org/smash/record.jsf?pid=diva2:510688,http://dx.doi.org/10.5771/0943-7444-2008-1-5,,10.5771/0943-7444-2008-1-5,1634076469,,0,009-910-944-903-873; 028-064-043-010-663; 036-616-049-977-19X; 037-850-635-142-840; 038-249-176-007-541; 093-779-978-973-429; 105-057-279-903-340; 124-707-028-920-040; 148-571-180-308-199; 150-754-933-797-462; 165-014-072-622-10X; 190-533-780-892-734; 193-294-448-940-574,2
129-606-039-423-858,Impressum,,2010,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,37,1,90,92,,,,,,,http://dx.doi.org/10.5771/0943-7444-2010-1-90-1,,10.5771/0943-7444-2010-1-90-1,,,0,,0
131-097-779-815-709,International Society for Knowledge Organization. 12th General Assembly 2010. Agenda,,2009,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,36,4,189,189,,,,,,,http://dx.doi.org/10.5771/0943-7444-2009-4-189,,10.5771/0943-7444-2009-4-189,,,0,,0
131-146-455-239-395,Is what you see what you get?: medical subject headings and their organizing work in the violence against women research literature,2011-09-30,2011,journal article,Knowledge Organization,09437444,,,Jill McTavish; Diane Neal; C. Nadine Wathen,,38,5,381,397,Sociology; Scientific literature; Research literature; Social science,,,,,https://pureportal.strath.ac.uk/en/publications/is-what-you-see-what-you-get-medical-subject-headings-and-their-o https://pure.strath.ac.uk/portal/en/publications/is-what-you-see-what-you-get(db2fec0a-4ff6-4528-b30b-4ec3f0f0e4d2)/export.html,https://pureportal.strath.ac.uk/en/publications/is-what-you-see-what-you-get-medical-subject-headings-and-their-o,,,2610822129,,0,,3
133-957-061-490-028,Impressum,,2010,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,37,2,151,152,,,,,,,http://dx.doi.org/10.5771/0943-7444-2010-2-151,,10.5771/0943-7444-2010-2-151,,,0,,0
135-384-346-382-095,Impressum,,2011,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,38,3,278,279,,,,,,,http://dx.doi.org/10.5771/0943-7444-2011-3-278,,10.5771/0943-7444-2011-3-278,,,0,,0
135-514-499-218-272,Folksonomies and the New Order: Authority in the Digital Disorder,,2011,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Jens-Erik Mai,"Jens-Erik Mai is Associate Professor in the Faculty of Information at the University of Toronto, where he previously served as Vice Dean and Acting Dean. His research interests lie in the broad area of representation and organization of information; his current scholarship questions the conceptual foundation of classification and seeks to establish an epistemological foundation that accepts the plu- rality of interpretations across communities. He has published on conceptual and methodological is- sues in the organization and representation of information—semiotics, theoretical frameworks, index- ing theory, domain analysis, and cognitive work analysis. His most recent publications explore author- ity and trust in information organization. Mai, Jens-Erik. Folksonomies and the New Order: Authority in the Digital Disorder. Knowledge Organization, 38(2), 114-122. 35 references. ABSTRACT: While the organization and representation of information and knowledge have historically been done by profes- sionals, the rise of social media has spread the notion that this can be done more collaboratively. A more collaborative approach would entail a change in the role of professionals and in the goals and values of the systems. This paper explores the notion of authority and the role of professionals in a changing environment where more people participate in the organization and repre- sentation of information and knowledge. The paper questions the traditional role of the professionals and argues that systems must be designed to facilitate trust and authority, and that the authority of folksonomies and systems comes from the users' collective interpretations and meaning production.",38,2,114,122,Epistemology; Sociology; Cognitive work analysis; Scholarship; Knowledge organization; Associate professor; Information professional; Conceptual foundation; Social media,,,,,http://jenserikmai.info/Papers/2011_folksonomies.pdf,http://dx.doi.org/10.5771/0943-7444-2011-2-114,,10.5771/0943-7444-2011-2-114,2342060183,,0,002-735-611-123-190; 005-642-194-733-591; 007-824-275-693-413; 009-893-668-495-073; 010-313-118-780-381; 011-477-911-493-270; 013-007-727-939-750; 029-018-635-018-764; 037-539-532-930-041; 044-917-211-263-101; 053-581-260-952-157; 059-438-671-773-803; 061-698-653-620-056; 074-521-182-347-505; 077-954-762-700-03X; 080-945-058-659-719; 083-103-671-012-428; 087-831-676-456-440; 093-342-291-216-462; 110-069-106-117-420; 110-243-849-964-365; 128-057-371-140-774; 135-120-936-631-160; 137-228-565-856-56X; 140-563-581-743-828; 152-058-787-876-448; 161-752-846-263-489; 182-866-902-388-217; 183-886-660-395-952,19
136-338-452-020-919,Using Topic Maps in Establishing Compatibility of Semantically Structured Hypertext Contents,,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Guilherme Baião Salgado Silva; Gercina Ângela Borém de Oliveira Lima,,39,6,432,445,Hypertext; Information retrieval; Computer science; Topic Maps; Compatibility (mechanics),,,,,http://dx.doi.org/10.5771/0943-7444-2012-6-432,http://dx.doi.org/10.5771/0943-7444-2012-6-432,,10.5771/0943-7444-2012-6-432,2810126090,,0,,2
138-044-330-708-116,Scientomics: An Emergent Perspective in Knowledge Organization,,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Pedro C. Marijuán; Raquel Moral; and Jorge Navarro,"In one of the most important conceptual changes of our times, biology has definitely abandoned its mechanistic hardcore and is advancing ""fast and furious"" along the informational dimension. Biology has really become an information science; and, as such, it is also inspiring new ways of thinking and new kinds of knowledge paradigms beyond those discussed during past decades. In this regard, a new ""bioinformational"" approach to the inter-multi-disciplinary relationships among the sciences will be proposed herein: scientomics. Biologically inspired, scientomics contemplates the multifarious interactions between scientific disciplines from the ""knowledge recombination"" vantage point. In their historical expansion, the sciences would have recapitulated upon collective cognitive dynamics already realized along the evolutionary expansion of living systems, mostly by means of domain recombination processes within cellular genomes, but also occurring neurally inside the ""cerebral workspace"" of human brains and advanced mammals. Scientomics, understood as a new research field in the domain of knowledge organization, would capture the ongoing processes of scientific expansion and recombination by means of genomic inspired software (like in the new field of culturomics). It would explain the peculiar interaction maps of the sciences (scientometrics) as well as the increasing complexity of research amidst scientific and technological cumulative achievements. Beyond the polarized classical positions of reductionism and holism, scientomics could also propose new conceptual tools for scientific integration and planning, and for research management.",39,3,153,164,Epistemology; Mechanism (philosophy); Sociology; Cognition; Reductionism; Holism; Living systems; Knowledge organization; Scientometrics; Information science,,,,,http://dx.doi.org/10.5771/0943-7444-2012-3-153 http://cat.inist.fr/?aModele=afficheN&cpsidt=25920381,http://dx.doi.org/10.5771/0943-7444-2012-3-153,,10.5771/0943-7444-2012-3-153,2467922858,,0,,5
138-794-396-543-206,The Impossible Decision: Social Tagging and Derrida’s Deconstructed Hospitality,,2013,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,Melodie J. Fox; Austin Reece,,40,4,260,265,,,,,,,http://dx.doi.org/10.5771/0943-7444-2013-4-260,,10.5771/0943-7444-2013-4-260,,,0,,0
139-017-681-927-137,Topic Maps from a Knowledge Organization Perspective,,2011,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Liliana M. Melgar Estrada,"This article comprises a literature review and conceptual analysis of Topic Maps-the ISO standard for representing information about the structure of information resources—according to the principles of Knowledge Organization (KO). Using the main principles from this discipline, the study shows how Topic Maps is proposed as an ontology model independent of technology. Topic Maps constitutes a 'bibliographic' meta-language able to represent, extend, and integrate almost all existing Knowledge Organization Systems (KOS) in a standards-based generic model applicable to digital content and to the Web. This report also presents an inventory of the current applications of Topic Maps in Libraries, Archives, and Museums (LAM), as well as in the Digital Humanities. Finally, some directions for further research are suggested, which relate Topic Maps to the main research trends in KO.",38,1,43,61,Digital humanities; Data science; Ontology; Digital content; Knowledge organization; Information representation; Iso standards; Computer science; Topic Maps; Information processing,,,,,http://dx.doi.org/10.5771/0943-7444-2011-1-43 http://cat.inist.fr/?aModele=afficheN&cpsidt=24295236,http://dx.doi.org/10.5771/0943-7444-2011-1-43,,10.5771/0943-7444-2011-1-43,2466326346,,0,,6
139-160-235-192-398,Titelei/Inhaltsverzeichnis,,2013,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,40,1,1,2,,,,,,,http://dx.doi.org/10.5771/0943-7444-2013-1-1,,10.5771/0943-7444-2013-1-1,,,0,,0
139-349-505-935-059,"Knowledge Organization in Information and Communication Sciences, a French Exception?",,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Viviane Couzinet,,39,4,259,267,Sociology; Communication sciences; Knowledge organization; Knowledge management,,,,,http://dx.doi.org/10.5771/0943-7444-2012-4-259,http://dx.doi.org/10.5771/0943-7444-2012-4-259,,10.5771/0943-7444-2012-4-259,2810855459,,0,,1
140-643-996-603-480,Titelei/Inhaltsverzeichnis,,2013,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,40,2,81,82,,,,,,,http://dx.doi.org/10.5771/0943-7444-2013-2-81,,10.5771/0943-7444-2013-2-81,,,0,,0
